date,PID,session,condition,sex,age,colony,cohort,normal_weight,weight,food_consumed,depleted_A,depleted_B,depleted_high,depleted_low,status,visit_order,visit_order_noself,current_order,alternative_order,location,elevation,transition_self,visit_length,visit_latency,total_latency,travel_time,head_disp,head_speed,peck_count,peck_rate,IPI_entropy,IPI_rmssd,IPD_entropy,IPD_rmssd,travel_dist,travel_speed,cum_visit_length,cum_visits,cum_head_disp,cum_peck_count,cum_travel_dist,cum_travel_time,alt_cum_visit_length,alt_cum_visits,alt_cum_head_disp,alt_cum_peck_count,alt_cum_travel_dist,alt_cum_travel_time
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,1,1,1,0,platform A,750.0,0,119.98,15.84,15.84,15.84,24722.00975539145,81.55476506093923,81.0,0.675,1.3529551925438463,2.1547494053833733,1.074638981038491,147.47466951815792,4668.75267312384,50.00418036514426,119.98,1,24722.00975539145,81.0,4668.75267312384,15.84,0.0,0,0.0,0.0,0.0,0.0
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,0,1,1,1,0,platform A,750.0,0,71.16530946912758,15.84,15.84,15.84,15571.332987261078,83.46084855040549,43.0,0.6041022759202024,1.3806077153261185,2.200192632259189,1.2509646175272506,165.53734728713863,4668.75267312384,50.00418036514426,157.7939677626992,9,61095.89143852028,135.0,13292.511160240949,42.94,0.0,0,0.0,0.0,0.0,0.0
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,0,2,2,1,1,platform B,750.0,0,33.274684045584394,120.8,136.64,0.82,7910.865745603175,89.94146752944123,27.0,0.8108108108108109,1.3349072866324545,1.5261616004765783,1.170556837228936,122.0949599854478,1013.333702803207,151.95841919196863,33.274684045584394,1,15453.118513738802,59.0,1013.333702803207,0.82,119.98,1,24722.00975539145,81.0,4668.75267312384,15.84
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,2,2,1,1,platform B,750.0,0,72.84,120.8,136.64,0.82,15453.118513738802,79.86480643701341,59.0,0.8097721657974196,1.319511231778426,1.776412502576568,1.0757090550305644,113.69688827621366,1013.333702803207,151.95841919196863,72.84,1,15453.118513738802,59.0,1013.333702803207,0.82,119.98,1,24722.00975539145,81.0,4668.75267312384,15.84
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,3,3,2,1,platform A,750.0,0,18.72,73.64,210.28,0.8,3906.0615952308863,80.00239914895211,7.0,0.3735325506937033,1.0114042647073518,1.9249415575544104,1.3296613488547582,218.42417481657336,958.612960324616,292.6151228131931,138.7,2,28628.071350622333,88.0,5627.365633448455,16.64,72.84,1,15453.118513738802,59.0,1013.333702803207,0.82
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,4,4,2,2,platform B,750.0,0,6.96,19.44,229.72,0.72,1665.4625138446058,92.80763389779196,5.0,0.7163323782234957,1.039720770839918,1.429895101047626,1.039720770839918,157.02121161591077,1003.2325387374616,159.67468008200825,79.8,2,17118.58102758341,64.0,2016.566241540669,1.54,138.7,2,28628.071350622333,88.0,5627.365633448455,16.64
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,5,4,3,2,platform B,750.0,1,4.5,12.6,242.32,5.64,1149.4884313640732,102.4071541610035,4.0,0.8849557522123894,0.6365141682948128,0.8545564151456981,0.0,17.69264686065057,222.7899692139728,21.17858855027686,84.3,3,18268.06945894748,68.0,2239.3562107546413,7.18,138.7,2,28628.071350622333,88.0,5627.365633448455,16.64
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,6,4,4,2,platform B,750.0,1,9.26,6.24,248.56,1.74,2012.6533302761277,76.45825746875784,6.0,0.646551724137931,0.9502705392332348,1.6746104024518658,0.9502705392332348,220.18239596678396,104.8826037323588,21.0383730886019,93.56,4,20280.722789223608,74.0,2344.238814487,8.92,138.7,2,28628.071350622333,88.0,5627.365633448455,16.64
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,7,4,5,2,platform B,750.0,1,6.84,10.9,259.46,1.64,1634.8613596911514,83.66827729307492,5.0,0.7288629737609329,1.039720770839918,1.3849909746998352,0.5623351446188083,83.7710308965803,116.29143539847772,18.769656404499795,100.4,5,21915.58414891476,79.0,2460.530249885478,10.56,138.7,2,28628.071350622333,88.0,5627.365633448455,16.64
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,8,4,6,2,platform B,750.0,1,8.96,7.9,267.36,1.06,1861.63010739226,74.24893487840728,2.0,0.2227171492204899,0.0,0.0,0.0,0.0,56.19290417544698,12.651075648367684,109.36,6,23777.21425630702,81.0,2516.723154060925,11.62,138.7,2,28628.071350622333,88.0,5627.365633448455,16.64
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,9,5,3,6,platform A,750.0,0,3.18,9.68,277.04,0.72,827.8674766959646,88.55978523280447,0.0,0.0,0.0,0.0,0.0,0.0,893.634614168874,155.2735198301301,141.88,3,29455.938827318296,88.0,6521.000247617329,17.36,109.36,6,23777.21425630702,81.0,2516.723154060925,11.62
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,10,6,7,3,platform B,750.0,0,10.2,3.84,280.88,0.66,2199.492319429155,73.65459800492144,2.0,0.1956947162426614,0.0,0.0,0.0,0.0,1044.3762717561206,149.09417083495856,119.56000000000002,7,25976.70657573617,83.0,3561.099425817046,12.28,141.88,3,29455.938827318296,88.0,6521.000247617329,17.36
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,0,11,7,4,7,platform A,750.0,0,10.67549451510616,10.84,291.72,0.64,1959.2050411278487,67.69087356877573,0.0,0.0,0.0,0.0,0.0,0.0,1032.8563070775017,182.1628579422492,45.94454749198747,5,19976.960285870107,31.0,7194.880267850343,17.0,119.56000000000002,7,25976.70657573617,83.0,3561.099425817046,12.28
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,11,7,4,7,platform A,750.0,0,28.78,10.84,291.72,0.64,5036.59158908903,69.0780572896797,10.0,0.3472222222222222,0.9950269901795212,2.2619657134644835,0.936888307539016,155.79213206302984,1032.8563070775017,182.1628579422492,170.66,4,34492.530416407324,98.0,7553.85655469483,18.0,119.56000000000002,7,25976.70657573617,83.0,3561.099425817046,12.28
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,12,7,5,7,platform A,750.0,1,5.46,29.96,321.68,1.18,1147.7815166196865,67.59202119059492,1.0,0.1824817518248175,0.0,0.0,0.0,0.0,50.86763117649647,11.671448609267632,176.12,5,35640.31193302701,99.0,7604.724185871327,19.18,119.56000000000002,7,25976.70657573617,83.0,3561.099425817046,12.28
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,13,8,8,5,platform B,750.0,0,4.24,6.14,327.82,0.68,994.7452589052722,82.59038777836886,0.0,0.0,0.0,0.0,0.0,0.0,958.126772695905,205.34168070515264,123.8,8,26971.451834641448,83.0,4519.226198512951,12.96,176.12,5,35640.31193302701,99.0,7604.724185871327,19.18
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,14,9,6,8,platform A,750.0,0,4.4,5.16,332.98,0.92,1084.4477774629484,78.6805492380528,1.0,0.2262443438914027,0.0,0.0,0.0,0.0,975.3354756413596,134.76728844044027,180.52,6,36724.75971048996,100.0,8580.059661512687,20.1,123.8,8,26971.451834641448,83.0,4519.226198512951,12.96
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,0,15,10,9,6,platform B,750.0,0,9.307641074736829,5.06,338.04,0.66,1833.776479456134,82.02908758495956,6.0,0.6437768240343348,0.9502705392332348,1.4060156471391063,0.6730116670092565,96.3953846535001,928.2278447930726,167.5681072224781,225.73893542938387,15,78405.55680378932,131.0,23834.98588391101,74.4,180.52,6,36724.75971048996,100.0,8580.059661512687,20.1
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,15,10,9,6,platform B,750.0,0,13.24,5.06,338.04,0.66,2351.4649063833267,71.61731500564518,6.0,0.4524886877828055,0.9502705392332348,1.4060156471391063,0.6730116670092565,96.3953846535001,928.2278447930726,167.5681072224781,137.04000000000002,9,29322.916741024776,89.0,5447.454043306023,13.62,180.52,6,36724.75971048996,100.0,8580.059661512687,20.1
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,16,11,7,9,platform A,750.0,0,4.86,14.44,352.48,1.2,1134.2766327475017,79.70792837816174,0.0,0.0,0.0,0.0,0.0,0.0,1017.9092115259148,99.65889574315744,185.38,7,37859.036343237465,100.0,9597.968873038602,21.3,137.04000000000002,9,29322.916741024776,89.0,5447.454043306023,13.62
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,17,12,10,7,platform B,750.0,0,11.34,5.52,358.0,0.66,1857.972514122533,55.53154285412874,0.0,0.0,0.0,0.0,0.0,0.0,937.8540811646196,175.7841835992445,148.38000000000002,10,31180.889255147307,89.0,6385.308124470643,14.28,185.38,7,37859.036343237465,100.0,9597.968873038602,21.3
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,0,17,12,10,7,platform B,750.0,0,5.842820588524751,5.52,358.0,0.66,1046.9491249166626,57.37328267439858,0.0,0.0,0.0,0.0,0.0,0.0,937.8540811646196,175.7841835992445,109.743714978702,6,39358.83751578639,104.0,12879.800109737,50.1,185.38,7,37859.036343237465,100.0,9597.968873038602,21.3
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,18,13,8,10,platform A,750.0,0,3.92,12.16,370.16,0.82,913.0287974186313,76.32117761560141,1.0,0.2538071065989847,0.0,0.0,0.0,0.0,1032.4654083866444,127.32513634596098,189.3,8,38772.065140656094,101.0,10630.434281425249,22.12,148.38000000000002,10,31180.889255147307,89.0,6385.308124470643,14.28
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,19,14,11,8,platform B,750.0,0,5.36,4.58,374.74,0.66,831.1460094001059,48.20637367337947,0.0,0.0,0.0,0.0,0.0,0.0,1016.2841949413872,205.70200051267148,153.74000000000004,11,32012.03526454741,89.0,7401.59231941203,14.94,189.3,8,38772.065140656094,101.0,10630.434281425249,22.12
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,20,14,12,8,platform B,750.0,1,7.7,6.56,381.3,1.2,986.461559077874,52.74946788202746,0.0,0.0,0.0,0.0,0.0,0.0,47.17752082474216,24.238465830035107,161.44000000000003,12,32998.49682362529,89.0,7448.769840236771,16.14,189.3,8,38772.065140656094,101.0,10630.434281425249,22.12
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,21,14,13,8,platform B,750.0,1,5.7,8.9,390.2,1.2,910.4619306510212,52.73547134497177,0.0,0.0,0.0,0.0,0.0,0.0,70.37818342751963,37.0050782681904,167.14,13,33908.95875427631,89.0,7519.148023664291,17.34,189.3,8,38772.065140656094,101.0,10630.434281425249,22.12
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,22,14,14,8,platform B,750.0,1,9.82,7.38,397.58,1.68,1278.137517553307,41.50079702848032,1.0,0.1016260162601626,0.0,0.0,0.0,0.0,24.48928438065206,8.053785497828107,176.96,14,35187.09627182962,90.0,7543.637308044943,19.02,189.3,8,38772.065140656094,101.0,10630.434281425249,22.12
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,0,23,15,9,14,platform A,750.0,0,14.18113332828636,10.98,408.56,1.16,2972.2654257805525,80.40027605155996,11.0,0.7746478873239436,1.2798542258336674,1.1666190466471908,0.9502705392332348,115.12677909082718,995.2512437243272,134.10251614960288,209.88181933000055,12,77341.25881580831,162.0,17740.523746832376,50.83999999999999,176.96,14,35187.09627182962,90.0,7543.637308044943,19.02
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,23,15,9,14,platform A,750.0,0,24.32,10.98,408.56,1.16,4952.018449046407,75.3421775103635,17.0,0.6984387838948234,1.2281058514681362,1.2664221255173962,1.0717300941124526,131.58564465842144,995.2512437243272,134.10251614960288,213.62,9,43724.0835897025,118.0,11625.685525149574,23.28,176.96,14,35187.09627182962,90.0,7543.637308044943,19.02
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,24,16,15,9,platform B,750.0,0,5.84,25.04,433.6,0.72,1391.9258000500604,83.47524499288917,4.0,0.6825938566552902,0.0,0.8965861178195136,0.6365141682948128,112.897050682666,961.3942962465884,157.33663760900595,182.8,15,36579.022071879685,94.0,8505.031604291531,19.74,213.62,9,43724.0835897025,118.0,11625.685525149574,23.28
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,25,16,16,9,platform B,750.0,1,9.06,7.36,440.96,1.52,1582.1180941624457,59.086169190855976,1.0,0.1101321585903083,0.0,0.0,0.0,0.0,177.71300483048444,26.596713753223653,191.86,16,38161.14016604213,95.0,8682.744609122015,21.26,213.62,9,43724.0835897025,118.0,11625.685525149574,23.28
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,26,17,10,16,platform A,750.0,0,9.16,9.72,450.68,0.66,1086.549748834385,39.478787462600096,0.0,0.0,0.0,0.0,0.0,0.0,859.491269889869,191.40156471823985,222.78,10,44810.633338536885,118.0,12485.176795039444,23.94,191.86,16,38161.14016604213,95.0,8682.744609122015,21.26
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,0,27,18,17,10,platform B,750.0,0,10.29749753171372,9.86,460.54,0.7,1276.9811558637198,40.11361359073552,0.0,0.0,0.0,0.0,0.0,0.0,1027.7533197111886,154.28913825716066,138.32009232594166,9,49121.22920573159,112.0,15879.769274305449,52.12,222.78,10,44810.633338536885,118.0,12485.176795039444,23.94
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,27,18,17,10,platform B,750.0,0,26.46,9.86,460.54,0.7,4019.691384987329,58.20752837809504,0.0,0.0,0.0,0.0,0.0,0.0,1027.7533197111886,154.28913825716066,218.32,17,42180.83155102946,95.0,9710.497928833203,21.96,222.78,10,44810.633338536885,118.0,12485.176795039444,23.94
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,28,19,11,17,platform A,750.0,0,2.52,27.12,487.66,0.66,696.6296306964921,85.50608310225034,0.0,0.0,0.0,0.0,0.0,0.0,947.0298800485606,202.0279566842412,225.3,11,45507.26296923338,118.0,13432.206675088004,24.6,218.32,17,42180.83155102946,95.0,9710.497928833203,21.96
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,0,29,20,18,11,platform B,750.0,0,19.394441623918027,3.22,490.88,0.7,2747.1883482812627,47.47208677469864,2.0,0.1029866117404737,0.0,0.0,0.0,0.0,980.0451038545166,177.64435110483458,157.71453394985969,10,54503.5651489745,115.0,16859.814378159965,52.82,225.3,11,45507.26296923338,118.0,13432.206675088004,24.6
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,29,20,18,11,platform B,750.0,0,29.46,3.22,490.88,0.7,5382.335943242904,58.61833387438156,3.0,0.1017639077340569,0.6931471805599453,12.39057706485053,0.6931471805599453,310.0507008250908,980.0451038545166,177.64435110483458,247.78000000000003,18,47563.16749427237,98.0,10690.54303268772,22.66,225.3,11,45507.26296923338,118.0,13432.206675088004,24.6
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,30,21,12,18,platform A,750.0,0,2.36,30.28,521.16,0.82,687.3628952942573,97.83164805010928,0.0,0.0,0.0,0.0,0.0,0.0,944.010959005304,133.78060573770344,227.66000000000005,12,46194.62586452764,118.0,14376.217634093307,25.42,247.78000000000003,18,47563.16749427237,98.0,10690.54303268772,22.66
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,0,31,21,13,18,platform A,750.0,1,12.107084120682286,9.64,530.8,7.28,2323.2246814324453,68.9801554594801,2.0,0.165016501650165,0.0,0.0,0.0,0.0,367.89071875024536,21.459976166341164,86.62865829357163,8,36373.88168312884,54.0,8623.75848711711,27.1,247.78000000000003,18,47563.16749427237,98.0,10690.54303268772,22.66
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,31,21,13,18,platform A,750.0,1,25.86,9.64,530.8,7.28,4903.9425275219055,70.37079180403417,12.0,0.463678516228748,1.294545165844896,3.84275469375338,1.240684291953396,143.4443643571319,367.89071875024536,21.459976166341164,253.52000000000004,13,51098.56839204954,130.0,14744.108352843552,32.7,247.78000000000003,18,47563.16749427237,98.0,10690.54303268772,22.66
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,32,21,14,18,platform A,750.0,1,1.82,26.38,557.18,0.52,487.3075257368808,81.4235515095612,2.0,1.0869565217391304,0.0,0.0,0.0,0.0,10.288876241498016,7.9744774243979935,255.34000000000003,14,51585.87591778643,132.0,14754.39722908505,33.220000000000006,247.78000000000003,18,47563.16749427237,98.0,10690.54303268772,22.66
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,33,21,15,18,platform A,750.0,1,33.16,3.84,561.02,2.02,6556.305527337837,68.55176600111292,10.0,0.3013863773357444,0.9950269901795212,4.493095938338186,1.0608569471580214,274.4285506785316,99.16832817827252,24.603051392969867,288.5,15,58142.18144512426,142.0,14853.565557263322,35.24000000000001,247.78000000000003,18,47563.16749427237,98.0,10690.54303268772,22.66
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,0,33,21,15,18,platform A,750.0,1,8.605826846359761,3.84,561.02,2.02,1780.764956951481,75.28042623314848,4.0,0.4640371229698375,0.6365141682948128,2.448237461249759,0.6365141682948128,99.253015224104,99.16832817827252,24.603051392969867,74.52157417288934,7,31469.939155606928,42.0,8255.867768366865,19.82,247.78000000000003,18,47563.16749427237,98.0,10690.54303268772,22.66
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,0,34,22,19,15,platform B,750.0,0,14.288228908353938,33.8,594.82,0.64,2217.303085701734,52.110177769334165,3.0,0.2097902097902098,0.0,3.6611746748823664,0.6931471805599453,242.78600740627968,970.6087367635128,179.37902435594526,124.03194388705596,7,43593.89730872728,111.0,13850.408846500512,50.74,288.5,15,58142.18144512426,142.0,14853.565557263322,35.24000000000001
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,34,22,19,15,platform B,750.0,0,27.62,33.8,594.82,0.64,4235.0597929409,52.73434726683038,7.0,0.2532561505065123,0.4505612088663046,5.759872683778117,1.0986122886681096,249.1712866588736,970.6087367635128,179.37902435594526,275.40000000000003,19,51798.22728721327,105.0,11661.151769451231,23.3,288.5,15,58142.18144512426,142.0,14853.565557263322,35.24000000000001
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,35,22,20,15,platform B,750.0,1,51.56,28.68,623.5,1.06,10107.961880514267,77.88085215839962,8.0,0.1550988755331523,0.796311640173813,10.559477800941266,1.351783994289646,303.1291462866212,26.753866732117903,8.971559031131001,326.96000000000004,20,61906.189167727534,113.0,11687.905636183352,24.36,288.5,15,58142.18144512426,142.0,14853.565557263322,35.24000000000001
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,0,35,22,20,15,platform B,750.0,1,26.6983218139343,28.68,623.5,1.06,5689.574305941456,87.01578463334798,5.0,0.187125748502994,1.039720770839918,2.29873878463822,0.6931471805599453,53.35670727336441,26.753866732117903,8.971559031131001,208.37076107081185,13,73456.3121262822,124.0,21879.25424762132,72.98,288.5,15,58142.18144512426,142.0,14853.565557263322,35.24000000000001
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,36,23,16,20,platform A,750.0,0,43.32,52.36,675.86,0.8,4936.673342398981,40.29943004310589,1.0,0.0230733733271804,0.0,0.0,0.0,0.0,961.8191723382488,162.04587822794764,331.82,16,63078.85478752324,143.0,15815.384729601572,36.040000000000006,326.96000000000004,20,61906.189167727534,113.0,11687.905636183352,24.36
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,0,36,23,16,20,platform A,750.0,0,19.97119983454211,52.36,675.86,0.8,2691.602530817703,48.25125023816256,0.0,0.0,0.0,0.0,0.0,0.0,961.8191723382488,162.04587822794764,65.91574732652958,6,24913.63362826909,32.0,8156.699440188591,17.8,326.96000000000004,20,61906.189167727534,113.0,11687.905636183352,24.36
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,0,37,24,21,16,platform B,750.0,0,8.06053328383519,44.08,719.94,0.76,1268.7273247345288,54.87374954002714,0.0,0.0,0.0,0.0,0.0,0.0,1027.5037914966128,161.28941736738588,216.43129435464704,14,76054.091897406,125.0,22906.758039117933,73.74000000000001,331.82,16,63078.85478752324,143.0,15815.384729601572,36.040000000000006
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,37,24,21,16,platform B,750.0,0,17.14,44.08,719.94,0.76,2597.779771123811,49.396393920877976,1.0,0.0582750582750582,0.0,0.0,0.0,0.0,1027.5037914966128,161.28941736738588,344.1,21,64503.96893885134,114.0,12715.409427679964,25.12,331.82,16,63078.85478752324,143.0,15815.384729601572,36.040000000000006
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,0,38,25,17,21,platform A,750.0,0,6.852816388805483,17.86,737.8,0.72,1342.1137441994422,64.74630191594744,0.0,0.0,0.0,0.0,0.0,0.0,1038.595465615717,223.05294487294577,6.852816388805483,1,3204.589728684577,1.0,1038.595465615717,0.72,344.1,21,64503.96893885134,114.0,12715.409427679964,25.12
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,38,25,17,21,platform A,750.0,0,21.44,17.86,737.8,0.72,3204.589728684577,48.40952770037866,1.0,0.0465983224603914,0.0,0.0,0.0,0.0,1038.595465615717,223.05294487294577,353.26,17,66283.44451620782,144.0,16853.98019521729,36.760000000000005,344.1,21,64503.96893885134,114.0,12715.409427679964,25.12
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,39,26,22,17,platform B,750.0,0,13.68,22.12,759.92,0.68,1507.6405120169825,35.88628292848048,1.0,0.072992700729927,0.0,0.0,0.0,0.0,1001.607108093748,185.43045557563775,357.78000000000003,22,66011.60945086833,115.0,13717.016535773711,25.8,353.26,17,66283.44451620782,144.0,16853.98019521729,36.760000000000005
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,0,39,26,22,17,platform B,750.0,0,3.9906509071719807,22.12,759.92,0.68,775.8185819045879,58.017579360078365,1.0,0.2487562189054726,0.0,0.0,0.0,0.0,1001.607108093748,185.43045557563775,128.02259479422793,8,45101.53782074426,112.0,14852.01595459426,51.42,353.26,17,66283.44451620782,144.0,16853.98019521729,36.760000000000005
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,40,26,23,17,platform B,750.0,1,15.3,15.9,775.82,2.22,1335.8711124976255,34.09126395241528,0.0,0.0,0.0,0.0,0.0,0.0,28.670595811539144,5.88311974202352,373.08,23,67347.48056336596,115.0,13745.687131585251,28.02,353.26,17,66283.44451620782,144.0,16853.98019521729,36.760000000000005
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,0,40,26,23,17,platform B,750.0,1,7.784392920239656,15.9,775.82,2.22,375.0398713592122,14.11143608735739,0.0,0.0,0.0,0.0,0.0,0.0,28.670595811539144,5.88311974202352,41.05907696582405,2,16788.989626236427,59.0,1042.0042986147462,3.04,353.26,17,66283.44451620782,144.0,16853.98019521729,36.760000000000005
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,0,41,27,18,23,platform A,750.0,0,23.869617352266683,18.02,793.84,2.72,3574.4390711754013,50.89767316695818,3.0,0.1256281407035175,0.0,7.210686513779392,0.6931471805599453,294.5023088220387,1079.9729108157485,50.322643774636624,195.70068600171425,11,72389.24036676191,145.0,16745.272503108048,49.67999999999999,373.08,23,67347.48056336596,115.0,13745.687131585251,28.02
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,41,27,18,23,platform A,750.0,0,50.76,18.02,793.84,2.72,7938.956973152722,53.55090063190788,7.0,0.1378495470657739,0.4505612088663046,8.040219731657421,0.8675632284814612,392.98532282426345,1079.9729108157485,50.322643774636624,404.02,18,74222.40148936053,151.0,17933.953106033037,39.48,373.08,23,67347.48056336596,115.0,13745.687131585251,28.02
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,0,42,27,19,23,platform A,750.0,1,13.352321895574637,53.48,847.32,2.72,1935.2683686782732,46.1650904515846,1.0,0.0747384155455904,0.0,0.0,0.0,0.0,51.96685027086731,8.265749409080703,35.26905297688131,4,14940.368696781075,21.0,6162.023960772841,16.36,373.08,23,67347.48056336596,115.0,13745.687131585251,28.02
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,42,27,19,23,platform A,750.0,1,33.98,53.48,847.32,2.72,3974.704662646981,39.816024344627415,7.0,0.2058823529411765,0.4505612088663046,5.059334607106617,0.4505612088663046,100.64845640843812,51.96685027086731,8.265749409080703,438.0,19,78197.10615200752,158.0,17985.919956303904,42.2,373.08,23,67347.48056336596,115.0,13745.687131585251,28.02
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,43,28,24,19,platform B,750.0,0,5.94,36.68,884.0,2.7,1041.9648766558062,58.07938385787901,1.0,0.1677852348993288,0.0,0.0,0.0,0.0,1851.685722164056,86.13839620440218,379.02,24,68389.44544002177,116.0,15597.372853749308,30.719999999999995,438.0,19,78197.10615200752,158.0,17985.919956303904,42.2
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,44,28,25,19,platform B,750.0,1,31.94,7.1,891.1,1.16,6882.495555106199,79.04588557132331,18.0,0.5632040050062578,1.0551016181686423,2.773984180793776,1.0710178890244566,123.54393860660991,39.04666324138177,10.3761171614725,410.96,25,75271.94099512797,134.0,15636.419516990689,31.879999999999995,438.0,19,78197.10615200752,158.0,17985.919956303904,42.2
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,0,44,28,25,19,platform B,750.0,1,14.655922631872404,7.1,891.1,1.16,3443.2947014897504,93.24976267169228,11.0,0.7493188010899182,1.0296530140645737,1.4842506526863986,0.9502705392332348,144.32732634457642,39.04666324138177,10.3761171614725,86.82719889388825,4,29508.02463187406,85.0,9572.813041960742,44.58,438.0,19,78197.10615200752,158.0,17985.919956303904,42.2
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,1,45,28,26,19,platform B,750.0,1,3.28,33.04,924.14,1.1,251.59079231660564,24.606802792876927,0.0,0.0,0.0,0.0,0.0,0.0,60.68796149190575,13.035277026015606,414.24,26,75523.53178744458,134.0,15697.107478482594,32.98,438.0,19,78197.10615200752,158.0,17985.919956303904,42.2
20230216,P436,24,75-75,female,3,2,2,415,359.0,48,20,28,48,0,0,46,29,20,26,platform A,750.0,0,8.467500559334162,8.4,932.54,5.12,1589.884065586112,66.8831822530542,8.0,0.9433962264150944,1.0042424730540764,0.7477967638335967,0.410116318288409,34.92458197704446,1985.188727042292,51.19152726499773,15.320316948139643,2,7773.802617895726,12.0,3023.784192658009,5.84,414.24,26,75523.53178744458,134.0,15697.107478482594,32.98
